GFP (nM)	mCherry (nM)	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69	72	75	78	81	84	87	90	93	96	99	102	105	108	111	114	117	120	123	126	129	132	135	138	141	144	147	150	153	156	159	162	165	168	171	174	177	180	183	186	189	192	195	198	201	204	207	210	213	216	219	222	225	228	231	234	237	240	243	246	249	252	255	258	261	264	267	270	273	276	279	282	285	288	291	294	297	300	303	306	309	312	315	318	321	324	327	330	333	336	339	342	345	348	351	354	357	360
5.0	2.5	0.1238845144	0.1114690209	0.0755428299	0.0556112304	0.0466475781	0.0709615843	0.0838781516	0.0852779766	0.1237413505	0.1228346457	0.1642806013	0.1806331027	0.2097987752	0.2270579814	0.2323630001	0.2467668814	0.2487155015	0.257870039	0.2512606379	0.2593812137	0.2458283624	0.2590710252	0.2269466317	0.1999681858	0.1927622684	0.1993159946	0.1804342639	0.1619422572	0.1684562157	0.148262149	0.1435616003	0.1438161139	0.1238845144	0.1112622286	0.1189135449	0.1096556112	0.101471407	0.1170603675	0.0876163207	0.0795036984	0.106593494	0.0965879265	0.1058299531	0.0956732681	0.1074683846	0.1061480951	0.1134733158	0.122580132	0.0968185795	0.1029507675	0.12421061	0.1057981389	0.1205837907	0.1100691959	0.1041994751	0.1103237095	0.1338582677	0.1042551499	0.1114690209	0.1424242424	0.142432196	0.1497494631	0.1186908455	0.1291418118	0.1546806649	0.1491927145	0.1343832021	0.1368567565	0.1381531854	0.1300485167	0.1401574803	0.1398552454	0.1363477293	0.1404597153	0.1648771176	0.1418277261	0.1347649726	0.1438161139	0.1436331822	0.1344070628	0.1572814762	0.1512526843	0.1347331584	0.1520082717	0.164073809	0.1453193351	0.1546011294	0.1430207588	0.1445955619	0.165863358	0.1555396485	0.1349240436	0.1525491132	0.1461067367	0.1460192476	0.1543943371	0.1449932395	0.1499562555	0.1493756462	0.1368806172	0.1628171479	0.1626342162	0.1293724648	0.131655134	0.1448103078	0.1349081365	0.14197089	0.1515151515	0.1291259047	0.1315040165	0.1472600016	0.1382168138	0.1297383282	0.1379941144	0.1228664599	0.1399825022	0.1262387656	0.1471725125	0.1266603038	0.1265887219	0.1412709775
10.0	2.5	0.129634932	0.1114690209	0.0746122644	0.0601447546	0.1005010737	0.1460510618	0.1614968583	0.1829634932	0.225841088	0.2706513958	0.3459556192	0.376409767	0.3857710968	0.4238606538	0.4089079774	0.4345502267	0.4231368806	0.4446273761	0.4420265649	0.4053129722	0.4242344707	0.3903523423	0.3755030621	0.3522945995	0.3374294122	0.2971446751	0.2538534956	0.2483894059	0.2557623479	0.2345899944	0.205122087	0.1886264217	0.187115247	0.1716296827	0.1598107055	0.1845303428	0.1497415096	0.143211644	0.1393223574	0.1418754474	0.1160661735	0.1216654736	0.1156605424	0.1183170286	0.1116917204	0.1003499563	0.1045971526	0.1060208383	0.0966992762	0.0968901615	0.0930247355	0.0869243617	0.0964129484	0.090694345	0.0811262229	0.0927384077	0.0936769267	0.0936610196	0.0894694981	0.0950608447	0.112176887	0.0827487473	0.0723295952	0.0841167581	0.0904955062	0.1004215382	0.0928179432	0.0913306291	0.0976855166	0.0943052573	0.0830112145	0.0801558896	0.0975980275	0.0864391951	0.0958482462	0.096277738	0.0954426151	0.1007714945	0.0833850314	0.1049391553	0.0827169331	0.0767835839	0.0957209894	0.0758689255	0.1003181421	0.0787003897	0.0845223892	0.0853734192	0.0909568122	0.0914658395	0.0839576871	0.0886820966	0.0829475861	0.0636204565	0.0819533922	0.0952914977	0.0809273841	0.0907818341	0.0804183568	0.0640340412	0.0866778016	0.0816272966	0.0841326652	0.0838383838	0.0818897638	0.0811262229	0.0840372226	0.0791696492	0.0869641295	0.078270898	0.076799491	0.079209417	0.0769824227	0.0691322676	0.0675574644	0.0904955062	0.0836952199	0.0879503698	0.0720909886	0.078748111	0.0661815
10.0	2.5	0.1520162252	0.1513401734	0.0934144596	0.079280999	0.0978764018	0.1460510618	0.1822079058	0.1961584347	0.2608208065	0.3102839418	0.3475781436	0.4248230335	0.452127575	0.4250775471	0.4630239402	0.4945836316	0.4790662531	0.4968822079	0.4678199316	0.4646305575	0.4363556828	0.379280999	0.3744293327	0.3709059095	0.3765847451	0.3293804184	0.2835838702	0.2659985684	0.2790980673	0.2448262149	0.2241867494	0.2164240834	0.1859222143	0.1707706991	0.1739123519	0.1585222302	0.1732203929	0.1392269148	0.1514674302	0.1362920544	0.1488984332	0.1213552851	0.1385667701	0.1122802831	0.1162013839	0.1056947427	0.1068639147	0.1038972401	0.106911636	0.0926668257	0.0919271455	0.0824862801	0.1025928577	0.0853734192	0.0865425913	0.1026883003	0.097518492	0.0895569872	0.099610276	0.101312336	0.0993875766	0.1082080649	0.1154457965	0.0970492325	0.1065775869	0.0992285055	0.0972083035	0.1092977014	0.0985206395	0.0968583473	0.1151753758	0.1081682971	0.0972639784	0.0901853177	0.0812455261	0.1051539012	0.1104509664	0.0938996262	0.0934303667	0.0978286805	0.1016145709	0.0918396564	0.0975105385	0.1136164798	0.1045891991	0.0871709218	0.1015350354	0.0867811978	0.0967072298	0.0816829714	0.0997295793	0.0937882765	0.0914658395	0.0835202418	0.102640579	0.1091306768	0.088515072	0.0745565895	0.0941143721	0.0947904239	0.0807603595	0.0909329516	0.0837747554	0.0930963175	0.0861369602	0.0907897876	0.0965879265	0.0946313529	0.0934542273	0.0816829714	0.0770380975	0.0987990138	0.0855483974	0.087982184	0.0854290941	0.0909011374	0.0909727193	0.0989262706	0.073785095	0.0634772926	0.0840054084
10.0	2.5	0.1622524457	0.1000636284	0.084562157	0.0836474986	0.1032450489	0.1423287998	0.1970015112	0.2036745407	0.2495585779	0.2924361728	0.3381293247	0.3833770779	0.4021633659	0.4398234312	0.4564383997	0.4242424242	0.447164559	0.4599220552	0.441811819	0.4400540841	0.4134733158	0.3992046449	0.3432911795	0.3498130915	0.3277181261	0.3235822795	0.2912908614	0.2707468385	0.2689334288	0.2208939792	0.2146663485	0.2322675575	0.1757337151	0.1870675257	0.1763699992	0.1572576155	0.151435616	0.1426867096	0.140109759	0.1221188261	0.1405472043	0.1221188261	0.1192635012	0.1205122087	0.1012884753	0.1124473077	0.1015191283	0.1151833294	0.0889684244	0.0993000875	0.0962697845	0.1035790981	0.0854609083	0.1080171797	0.078358387	0.0809273841	0.0868050585	0.1058776744	0.1033802593	0.1028871391	0.0942336753	0.1065855404	0.08674143	0.1012725682	0.0908772767	0.100230653	0.1005249344	0.0943847928	0.1024576473	0.0970492325	0.1008589835	0.0969537899	0.0988149209	0.0930485962	0.0971605822	0.088356001	0.0667859699	0.1048993876	0.0860097033	0.0934383202	0.0901614571	0.0884991649	0.084864392	0.1035234232	0.096667462	0.0929690607	0.07688698	0.0895490336	0.0893104271	0.0895808478	0.0805933349	0.0872981786	0.0913942575	0.0845701106	0.073077229	0.0936689732	0.0837190806	0.1025689971	0.0961902489	0.0777539171	0.0825260479	0.0741827726	0.0904795991	0.0803308677	0.0861130995	0.0869482224	0.0715581007	0.0718682892	0.0889684244	0.0835918237	0.0887775392	0.0732681142	0.0689891036	0.0870516185	0.0732840213	0.0800445399	0.0777777778	0.0882605583	0.0798457011	0.0741430049	0.0717171717
20.0	2.5	0.207372942	0.1692118031	0.1176807445	0.136069355	0.2076115486	0.2938916726	0.3383997455	0.3875208781	0.4498926271	0.5358148413	0.5836315915	0.5990058061	0.6324663962	0.6762347888	0.6501391871	0.5887854927	0.6239720035	0.6058299531	0.5934939951	0.5713354013	0.5518412471	0.4652509345	0.4633341287	0.4187465203	0.392786129	0.3697287839	0.3576234789	0.3272727273	0.2938439513	0.2899944325	0.2742702617	0.2548874572	0.24452398	0.219160105	0.1949813092	0.1843155969	0.1703809751	0.1823431162	0.1703412073	0.1756144118	0.1387815159	0.1446194226	0.153455818	0.1243299133	0.1209019327	0.1160741271	0.1186272171	0.1178080013	0.1006362841	0.1027360216	0.097749145	0.0945836316	0.0892308916	0.1135528513	0.0960391315	0.1066253082	0.0865903126	0.0702298576	0.0808796628	0.0989501312	0.0830430287	0.0872345502	0.0712081444	0.0710411199	0.0908772767	0.0789230892	0.076497256	0.0865346377	0.0799093295	0.0809671518	0.0750178955	0.0806569633	0.0789389963	0.0890161457	0.0967788117	0.0821760916	0.0821760916	0.0835679631	0.0856279329	0.0743975185	0.0689731965	0.0784538296	0.071764893	0.0750576632	0.0647896286	0.0635965959	0.0677006283	0.0738964448	0.0705082319	0.059039211	0.0839576871	0.0768472123	0.0649566531	0.0611866698	0.0630557544	0.0704048358	0.060741271	0.0551340173	0.0818022747	0.0620297463	0.0638670166	0.0698401336	0.0558100692	0.0501471407	0.0629682653	0.0636840849	0.0645907898	0.071677404	0.0546568043	0.0722580132	0.0573291975	0.0543943371	0.0494472282	0.059110793	0.0509504494	0.050886821	0.0491211326	0.063612503	0.0450568679	0.0513560805	0.0570667303
20.0	2.5	0.2084943927	0.1572576155	0.1145072775	0.1333253798	0.2022667621	0.274779289	0.3235345582	0.3897876402	0.4436888571	0.5113815319	0.5296587927	0.6184283783	0.6529626978	0.5881173944	0.6483019168	0.6286566452	0.6158355206	0.5862880776	0.5844985286	0.5888013998	0.5022110873	0.499538694	0.4528593017	0.4521037143	0.4178159548	0.3594687028	0.342662849	0.3097351467	0.2964209019	0.271144516	0.2846257854	0.2675574644	0.2367215462	0.2151515152	0.2151197009	0.2042392428	0.1881571622	0.1770460511	0.1718682892	0.1539966595	0.1585619979	0.1321641613	0.1215779846	0.1412232562	0.1231448342	0.1169569713	0.112566611	0.1291656725	0.1085102998	0.0939314404	0.1102759882	0.0872584109	0.1020679233	0.1033166309	0.1072297781	0.0929054323	0.0908613696	0.0897001511	0.0988228744	0.093247435	0.0921816591	0.0799331902	0.0853097908	0.0845701106	0.0871072934	0.0672790901	0.0902409926	0.0881094409	0.0591028394	0.0727829476	0.0649248389	0.0924202656	0.070134415	0.0778254991	0.076568838	0.0769267478	0.0638033882	0.0742861688	0.0814284578	0.0691004534	0.0855802116	0.0764256741	0.0693072457	0.0646782789	0.0704684642	0.0645987433	0.0582756701	0.0688141255	0.0839895013	0.0599697765	0.0660860574	0.064463533	0.0803944961	0.0703253002	0.0745804502	0.070595721	0.0622206315	0.0634613855	0.077650521	0.0710729341	0.0524139028	0.0519207826	0.0639942734	0.055778255	0.0591505607	0.0506084467	0.0676210928	0.0639226915	0.0596675416	0.0658394973	0.0652032132	0.0551101567	0.0577030144	0.0585381373	0.0639545057	0.0572814762	0.0569712877	0.0667621093	0.0579416209	0.0555794162	0.0573053368
20.0	2.5	0.1716296827	0.1474508868	0.1133142448	0.1243776346	0.1951562873	0.2801240754	0.3083591824	0.37408733	0.4094249582	0.4971128609	0.566714388	0.6198838782	0.6084625785	0.6170365068	0.6243458204	0.6264853257	0.5948858665	0.581229619	0.5379702537	0.5593573531	0.5090113736	0.5004453989	0.4605662928	0.412638193	0.3937882765	0.3558418834	0.3594130279	0.311095204	0.312264376	0.2911158832	0.2482860097	0.2511890559	0.2318539728	0.2128370317	0.220488348	0.2102759882	0.177419868	0.156859938	0.1646623717	0.1653781914	0.14987672	0.1350513004	0.1500198839	0.1354012567	0.1216654736	0.1240197248	0.1106816193	0.1139187147	0.0842678756	0.0862483099	0.096579973	0.088212837	0.0946711207	0.0885468862	0.0917680744	0.0836474986	0.088904796	0.0897955937	0.0806410562	0.083870198	0.0936848803	0.0745406824	0.0844985286	0.0675097431	0.0788276465	0.092165752	0.082009067	0.0672552295	0.0720353138	0.0729976935	0.0866380339	0.0747395212	0.0806331027	0.0701185079	0.0731090432	0.0688857075	0.0736816989	0.0765767915	0.0777539171	0.0826055834	0.0701423686	0.0751371988	0.0869641295	0.0605503857	0.0655531695	0.0820170206	0.0754553408	0.0738487235	0.0633738964	0.0755030621	0.0602163366	0.0799490973	0.0716853575	0.0617593255	0.0668257377	0.0696651555	0.0653225165	0.0597629842	0.0668893661	0.0623399348	0.0666825738	0.0705082319	0.072226199	0.0738407699	0.0541636841	0.0618945359	0.0683846337	0.0661178716	0.0707150243	0.0661258252	0.0700946473	0.0466634852	0.049256343	0.0541716376	0.0586097192	0.0561123041	0.0644158117	0.049964209	0.0522627853	0.0546488507	0.0479758212
40.0	2.5	0.4106657122	0.2985126859	0.1909568122	0.245303428	0.3926747793	0.5127415891	0.6131313131	0.6372703412	0.6860415175	0.7484132665	0.8078740157	0.8322675575	0.8260478804	0.7871629683	0.8175932554	0.817370556	0.8289350195	0.7666030383	0.757249662	0.7241628887	0.671764893	0.6296031178	0.6403085978	0.5839099658	0.5709774914	0.523892468	0.4996898115	0.4521832498	0.4316630876	0.3940030223	0.365561123	0.3768153981	0.3288475304	0.3208542114	0.2786367613	0.26508391	0.2621251889	0.2221188261	0.2175853018	0.1981627297	0.1962379703	0.1760200429	0.1702537183	0.1659667542	0.140181341	0.1451841247	0.1309393144	0.1370396882	0.1254275034	0.1042392428	0.1313926668	0.1193032689	0.1026644397	0.1044858029	0.0926031973	0.0775630319	0.090765927	0.0852382089	0.0800684005	0.0831305178	0.0746202179	0.0855404438	0.065242981	0.0756700867	0.0738169092	0.0703571145	0.0721784777	0.0757019009	0.0685516583	0.0745963573	0.0614173228	0.0701105544	0.0551022031	0.0670404836	0.0625387736	0.0547363398	0.0458601766	0.0618547682	0.0485723375	0.0566451921	0.0537023781	0.0498926271	0.0547522469	0.0527956733	0.045462499	0.0438399745	0.0449614253	0.0616082081	0.0450250537	0.0383997455	0.041032371	0.0506482144	0.0471088841	0.0471566054	0.0392189613	0.0475940507	0.0482860097	0.0494074604	0.0580609242	0.0423208463	0.045852223	0.0414698163	0.0377714149	0.0352580927	0.0462896683	0.0300882844	0.0503459795	0.040109759	0.0398870596	0.0509027281	0.0338503142	0.0388610515	0.0473474907	0.0401177126	0.029332697	0.0294360932	0.03661815	0.0473156764	0.0314801559	0.0390201225	0.0436809035
40.0	2.5	0.4075638272	0.3150719796	0.1715819613	0.254537501	0.3983058936	0.5406824147	0.6612821125	0.6567406347	0.732044858	0.7607730852	0.8368408494	0.8135130836	0.8797104907	0.8227153424	0.8059492563	0.7923168695	0.7755110157	0.7811103158	0.7729022509	0.7429889446	0.7023303905	0.6568758451	0.6364670325	0.6067446115	0.5414857234	0.5383758848	0.5362443331	0.4616559294	0.4563350036	0.4420345184	0.3838383838	0.3573928259	0.3485087091	0.3053447864	0.2840054084	0.2747951961	0.2725284339	0.2528036268	0.2276783584	0.2045812455	0.2157082637	0.182629444	0.1657201941	0.1551101567	0.1499403484	0.1390757973	0.1184840531	0.1286407381	0.116837668	0.115668496	0.1116837668	0.1101646385	0.1232800445	0.1001431639	0.0966356478	0.0905432276	0.0990932952	0.0869323153	0.0952914977	0.0798138869	0.0891274954	0.0774755428	0.0679392349	0.0740714229	0.0702378112	0.0826930725	0.07153424	0.0628887298	0.0526127416	0.0546011294	0.0590073968	0.0705639068	0.0592539569	0.0509345423	0.057337151	0.0674540682	0.0476258649	0.0470850235	0.0535830748	0.046241947	0.0562554681	0.0460749225	0.0491449932	0.051507198	0.0610435059	0.0541716376	0.0480394496	0.0574325937	0.0462896683	0.0410721387	0.0468782311	0.054465919	0.0496142528	0.0451523105	0.0430843872	0.0542988945	0.0475701901	0.0543943371	0.0446273761	0.0444205838	0.0378350433	0.0409687425	0.0375805297	0.0372862483	0.0327606776	0.0384633739	0.0360534479	0.0425435457	0.042273125	0.0413584666	0.0450648214	0.0385985843	0.0368726636	0.0286407381	0.0376362046	0.0381452318	0.0355444206	0.0354092102	0.0212677961	0.0421220075	0.0320607651
40.0	2.5	0.3335958005	0.2767040484	0.1981627297	0.2429173626	0.4018134097	0.4921737056	0.5958800604	0.6401336197	0.6458840372	0.7140062038	0.7936053448	0.7755985047	0.783623638	0.7372464806	0.7111986002	0.7296587927	0.7301041915	0.7067366579	0.7010339617	0.7214904955	0.6098464965	0.6238049789	0.5579177603	0.5447307723	0.5678517458	0.4898671757	0.4534001432	0.4482462419	0.4133858268	0.388515072	0.3618388611	0.3312176887	0.3282987354	0.2961345741	0.2843871789	0.2627694265	0.238407699	0.2136960153	0.2101169172	0.1738725841	0.1791298815	0.1649248389	0.1570110554	0.1614093693	0.1328799809	0.1364272648	0.1413902808	0.121959755	0.1067207508	0.1147379305	0.1076274557	0.1017418277	0.0783504335	0.0965640659	0.0756382725	0.0836713593	0.0727988547	0.068965243	0.0696174342	0.0760200429	0.060279965	0.075948461	0.0595402847	0.0642646942	0.067565418	0.0553010419	0.0588642329	0.0521037143	0.0465759962	0.0576791537	0.0486995944	0.0647896286	0.0576552931	0.0579257138	0.0404915295	0.0472918158	0.0433070866	0.0558657441	0.0423924282	0.0382009067	0.0357114452	0.0530899547	0.0450886821	0.0371430844	0.0415493518	0.0495426708	0.0329356558	0.0453113815	0.0331663088	0.0525252525	0.0555396485	0.0492881572	0.0414777698	0.0362761473	0.0321562077	0.0409846496	0.0352580927	0.0352342321	0.0470850235	0.0310586177	0.035997773	0.0414698163	0.0322596039	0.0278135688	0.0487711763	0.0343354808	0.0320925793	0.0398950131	0.0352103714	0.0433866221	0.0236379543	0.0312972242	0.0260160662	0.0277578939	0.0269466317	0.0388610515	0.0282907818	0.0362920544	0.0246798696	0.023272091	0.0297701424
0.0	5.0	0.0616320687	0.0715740078	0.0448818898	0.0299371669	0.0007396803	-0.0014554999	0.0007237732	-0.00255309	0.0030780243	0.0043187783	0.0056549749	-0.0052891116	0.0018770381	0	0.0013441502	0.0011930327	0.0101328243	0.0026564861	0.0082398791	-0.002322437	0.0055993001	0.0108963652	0.0062355842	0.0009464726	0.0024019725	0.0026803468	0.013576712	0.0060844667	0.015509425	0.0138312256	0.0208701185	0.023892468	0.0254831782	0.026533047	0.0324425356	0.0377396007	0.0376918794	0.0539489382	0.0564543068	0.0606299213	0.0629523582	0.0787878788	0.0811341764	0.0937405552	0.0974230494	0.1139028076	0.1054799968	0.1174739521	0.1263580689	0.1202974628	0.1406744611	0.1477213076	0.1502187227	0.15182534	0.1630159866	0.1788992285	0.1825340014	0.1694424561	0.1826453511	0.214125507	0.1942098147	0.2015748031	0.2159468703	0.2340571065	0.2321562077	0.2559452796	0.2279646862	0.2259524378	0.2130994989	0.2114133461	0.2246241947	0.2357034916	0.2548874572	0.2578541319	0.2264137437	0.2212359819	0.2219040802	0.2274238447	0.2395530104	0.2604867573	0.2318698799	0.2583154378	0.2458760837	0.2586892548	0.2749781277	0.2710888412	0.2569156128	0.23576712	0.2503221188	0.2485166627	0.2444444444	0.2436093216	0.2542670803	0.2650998171	0.2391235187	0.2550385747	0.2186749384	0.2103952915	0.2505448183	0.2449932395	0.2344706912	0.244380816	0.2535910284	0.2404835759	0.253066094	0.2530183727	0.2635170604	0.2441183488	0.2552533206	0.2397359421	0.2142845781	0.2019724807	0.2348445081	0.2175455341	0.226373976	0.2061719558	0.2264773721	0.2226198998	0.2080012726	0.2191203372	0.2191044301
0.0	5.0	0.0291815796	0.0676847212	0.0465521355	0.0173626024	-0.0016225245	0.0026246719	0.0067127973	0.0009544262	0.0042233357	0.0051061799	-0.0022190408	0.0040881253	0.0040006363	0.0021951801	0.0080251332	0.0003579098	0.0154776108	0.0019883878	0.0156128211	0.0016384316	0.0010419152	0.0083671359	0.0043744532	0.0007078661	0.0034518412	0.0064741907	0.0091147697	0.0103078024	0.0139584825	0.0067684721	0.0141175535	0.0277817546	0.0177761871	0.0268193749	0.0357353058	0.0396007317	0.0372146663	0.0482462419	0.0559770938	0.0708900024	0.071446751	0.0774039609	0.0719716854	0.0789230892	0.1127654498	0.1029030462	0.1048118985	0.1142766245	0.1207030939	0.1175534876	0.152747952	0.1433548079	0.1544181977	0.1677403961	0.1543307087	0.1740793764	0.174015748	0.1758609719	0.1889207031	0.1991648771	0.1917998887	0.2089238845	0.1904398314	0.1949017736	0.2298894456	0.2197248071	0.2230493916	0.2182215859	0.2336435218	0.222102919	0.2360773085	0.2286884594	0.2360136801	0.2313449455	0.2512288237	0.243283226	0.2186590313	0.2227710173	0.2426310348	0.2395371033	0.2458045017	0.2541398234	0.2401972481	0.2626978446	0.217068321	0.2433389008	0.2402370158	0.2138153185	0.2443092341	0.2417640977	0.2070548	0.2252843395	0.2396643601	0.2401415732	0.2461624115	0.2295553965	0.227455659	0.2519128291	0.2353455818	0.2183170286	0.2191760121	0.225220711	0.2360057266	0.2340173387	0.1987353853	0.2347411119	0.2247196373	0.2115724171	0.2331106339	0.2172830669	0.2093215621	0.2514594767	0.2053050187	0.2186431242	0.2106259445	0.2173387417	0.1982502187	0.2313767597	0.2038495188	0.206665076	0.2035472839
0.0	5.0	0.0564304462	0.049502903	0.0513004056	0.0253320608	0.0083035075	-0.0026008113	-0.0040722182	-0.0031257456	-0.0031257456	0.0013600573	-0.0027916965	-0.0087489064	0.0092261195	0.0010975901	0.0125109361	-0.0031496063	0.0035711445	0.0027280681	0.008383043	-0.0019406665	0.0008748906	-0.0034438877	0.0054959039	0.0053845542	0.0109440865	0.003420027	0.011166786	0.0109520401	0.0145788595	0.0161695697	0.0185794957	0.0267796071	0.0267477929	0.0239083751	0.0314642488	0.0440149527	0.0298894456	0.0492006681	0.0587687903	0.0723932236	0.0818977173	0.0797184443	0.09549829	0.0852938837	0.0913385827	0.0905670882	0.1160979878	0.1123916329	0.1349001829	0.1418197725	0.1518889684	0.1222142687	0.1548954108	0.1642090193	0.1416129802	0.1348763223	0.1667621093	0.1981706832	0.1824306053	0.1909568122	0.1932315279	0.1675495109	0.2016066174	0.2022269944	0.2034518412	0.2044301281	0.1809353376	0.2070548	0.182772608	0.2164718047	0.2016702458	0.2278056152	0.222651714	0.2054799968	0.2138391792	0.2175375805	0.2022429015	0.2112463215	0.2092977014	0.230183727	0.2124234471	0.2425435457	0.244062674	0.2570667303	0.2163286407	0.2132267557	0.2167819932	0.2320687187	0.2188976378	0.2278294759	0.2217768234	0.2105145948	0.2302155412	0.2061878629	0.2179113974	0.2160264058	0.2384315597	0.2096794719	0.2193828044	0.2073411278	0.212638193	0.2131233596	0.2173944166	0.2016384316	0.2022667621	0.1997375328	0.1979957051	0.2057265569	0.1835759166	0.2263262547	0.1914976537	0.182860097	0.1968583473	0.1919907739	0.1893183807	0.1686391474	0.185961982	0.1903125746	0.1698003659	0.1757655293	0.1892070309
2.5	5.0	0.091314722	0.0870357114	0.0784061083	0.0480235425	0.0276067764	0.0326413744	0.0261115088	0.0404199475	0.0516583154	0.0601527082	0.0737532808	0.0741907262	0.1061480951	0.0910522548	0.1123439116	0.0973037461	0.1114451603	0.1210291895	0.1114610674	0.1186272171	0.0966515549	0.1006601448	0.0911795117	0.0962459238	0.0922850553	0.0848802991	0.077809592	0.0655929372	0.0887854927	0.0733874175	0.0735305814	0.0748826851	0.06423288	0.0796468623	0.0782072695	0.0687107293	0.0677085819	0.0722500597	0.0741111906	0.0954664758	0.0856677006	0.0929849678	0.1040165434	0.0888013998	0.100071582	0.0889922851	0.1058617673	0.1287361807	0.1208462579	0.115048119	0.1334685437	0.1429968981	0.1358546091	0.1507516106	0.1461226438	0.1253082001	0.1482939633	0.1487075479	0.1541318699	0.1590551181	0.1746917999	0.1783345264	0.1696810626	0.1717569395	0.1932394814	0.1871072934	0.1842042472	0.1879424163	0.1779527559	0.1903443888	0.2123836793	0.1879583234	0.1835679631	0.1835759166	0.189596755	0.1918157958	0.1730374612	0.1941620934	0.1912829078	0.1817704605	0.2037858904	0.1854927225	0.2095601686	0.1813330152	0.2128927066	0.1934939951	0.2067843792	0.2029587211	0.1774278215	0.2000795355	0.1861767279	0.1731726716	0.193016782	0.1794877913	0.1795434662	0.1625069594	0.1832418675	0.1850075559	0.181849996	0.1822635807	0.1840292691	0.1870913863	0.1808637557	0.1648930247	0.1663564782	0.1621808638	0.1709615843	0.1768313052	0.1756780402	0.1648373499	0.1492165752	0.1755825976	0.1506402609	0.1666746202	0.1851427662	0.1584745089	0.1577825499	0.1728227153	0.1551976457	0.1625944484	0.1640817625
2.5	5.0	0.0815079933	0.0719080569	0.0434263899	0.0304621013	0.0214030064	0.0230016702	0.0346059015	0.0402767836	0.0564065855	0.0714149368	0.0594846099	0.0953074048	0.1136164798	0.1070627535	0.1081205758	0.1152946791	0.1245446592	0.1213870993	0.1144913704	0.1140221109	0.1091783982	0.1193668973	0.1124632148	0.0989421777	0.0821919987	0.0856199793	0.0928895252	0.074779289	0.0803388213	0.0714308439	0.0857949574	0.0690606856	0.0735623956	0.0809591983	0.0664678279	0.0823590233	0.0622683528	0.0858506323	0.0843235505	0.0881651157	0.0864073809	0.0925793367	0.1025371829	0.0889684244	0.1104509664	0.1188658236	0.1215620775	0.1155412392	0.1418913545	0.135926191	0.142750338	0.1527797662	0.1496937883	0.1548795037	0.1619422572	0.1557543943	0.1573610117	0.1597550306	0.1591187465	0.1685277977	0.1784617832	0.2073490814	0.1953789867	0.1857631432	0.2008033087	0.199610276	0.2069434503	0.1962936451	0.1883321403	0.2098862642	0.1890240993	0.1967867653	0.2285930168	0.2008987513	0.1997852541	0.2066571224	0.2069434503	0.2049471089	0.1977014237	0.2377714149	0.1816432037	0.211787163	0.2075558737	0.2110156685	0.2120575837	0.189843315	0.1949972163	0.2122882367	0.2052970651	0.214038018	0.2206792333	0.2281953392	0.2146345343	0.2095760757	0.1964606697	0.2226596675	0.213186988	0.1986558498	0.2058299531	0.214427742	0.2084864392	0.2027678358	0.1796230017	0.1745327289	0.1984729182	0.1946790742	0.1901932713	0.2061083274	0.1716455898	0.2091227233	0.1824783266	0.1740793764	0.2005806092	0.1851904876	0.1514276625	0.1746758928	0.1975105385	0.1814841327	0.1566054243	0.1694663167	0.1558021156
2.5	5.0	0.0962300167	0.0710490734	0.0469816273	0.0393621252	0.0257933667	0.0395132427	0.0516901296	0.0477451682	0.0686471009	0.0824624195	0.1045335242	0.1295951642	0.1331583552	0.1336196612	0.1382327209	0.1573610117	0.1596436809	0.1524536706	0.1555555556	0.14026883	0.123041438	0.1380259286	0.1308836395	0.1190567088	0.1166706434	0.1085500676	0.082152231	0.083249821	0.0912908614	0.0925236618	0.0897796866	0.0873856677	0.0908136483	0.0866618945	0.0800922612	0.0760598107	0.0799252366	0.0950847053	0.0905034598	0.0964209019	0.0843553647	0.1043187783	0.1187862881	0.1117792094	0.1279885469	0.1230891593	0.131726716	0.149184761	0.1650361887	0.1720512209	0.1668495983	0.1654259127	0.168663008	0.1638749702	0.1897160582	0.1990376203	0.2003579098	0.1779607095	0.1940030223	0.2326890957	0.2165433866	0.2064423765	0.2328879345	0.2389246799	0.2316789947	0.2437047642	0.2449057504	0.2266443967	0.2701741828	0.2530979082	0.2492483894	0.2486598266	0.2355841883	0.2624115167	0.2291577189	0.2748508709	0.2355762348	0.2535751213	0.2371192237	0.2600334049	0.2413425595	0.2532569792	0.2460431082	0.2478803786	0.2538853098	0.2777936849	0.2490177364	0.2597232164	0.2649725602	0.249805138	0.2561600255	0.2522945995	0.2338900819	0.2424560566	0.236546568	0.2654179591	0.2499801161	0.2345422731	0.2694185954	0.2219915692	0.2250934542	0.2356478168	0.2342638988	0.2204406267	0.2519207826	0.2528274875	0.2374850871	0.2430446194	0.2333969617	0.2314324346	0.2474031655	0.2206553726	0.2320050903	0.2209098863	0.220862165	0.221251889	0.223041438	0.2295156287	0.2122484689	0.2055913465	0.2279805933
