GFP (nM)	mCherry (nM)	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69	72	75	78	81	84	87	90	93	96	99	102	105	108	111	114	117	120	123	126	129	132	135	138	141	144	147	150	153	156	159	162	165	168	171	174	177	180	183	186	189	192	195	198	201	204	207	210	213	216	219	222	225	228	231	234	237	240	243	246	249	252	255	258	261	264	267	270	273	276	279	282	285	288	291	294	297	300	303	306	309	312	315	318	321	324	327	330	333	336	339	342	345	348	351	354	357	360
5.0	2.5	0.002344416	0.0021526002	0.0017263427	0.0002983802	0.0010230179	0.001342711	0.0016197783	0.001683717	0.0019607843	0.0023870418	0.0025788576	0.0043052003	0.0037297528	0.0043265132	0.0038150043	0.0045183291	0.0040707587	0.0050937766	0.0046035806	0.0041133845	0.0051364024	0.0059676044	0.005200341	0.0063086104	0.0076939471	0.0074168798	0.0087382779	0.0096547315	0.0111040068	0.0137041773	0.0161551577	0.0181798806	0.0216538789	0.0245098039	0.0284313725	0.0323955669	0.0356138107	0.0425191816	0.0452046036	0.0513000853	0.0576726343	0.0592710997	0.0653239557	0.0764492754	0.0798380222	0.0846973572	0.0909846547	0.0957374254	0.1018542199	0.1089940324	0.110741688	0.1185421995	0.1218456948	0.1259377664	0.1293052003	0.1325021313	0.1408141517	0.1436700767	0.1482097187	0.1501065644	0.155370844	0.157054561	0.1577578858	0.1609974425	0.1653878943	0.1710144928	0.1682011935	0.1715260017	0.1721867008	0.1794757033	0.1817561807	0.1788150043	0.1823529412	0.1829283887	0.1844842285	0.188597613	0.1844416027	0.1849531117	0.1885336743	0.1858695652	0.1874893436	0.1927536232	0.1890451833	0.1933077579	0.1875532822	0.1888959932	0.192455243	0.1875106564	0.1875959079	0.1896419437	0.1898124467	0.1904944587	0.1905157715	0.1926470588	0.184057971	0.1903239557	0.1841858483	0.1891517477	0.1909846547	0.1868925831	0.1865089514	0.1867860188	0.1874040921	0.1871696505	0.1853154305	0.1876598465	0.1817348679	0.1832693947	0.1786658142	0.1819906223	0.1790920716	0.1772591645	0.1739556692	0.1780903666	0.1759803922	0.1764919011	0.1760656436	0.1755541347	0.171483376	0.1775362319	0.1708439898
10.0	2.5	0.0021526002	0.0026641091	0.0011508951	0.0016410912	0.0024296675	0.0034526854	0.002514919	0.0048806479	0.0049658994	0.0052642796	0.0066709292	0.0068627451	0.0077578858	0.0071398124	0.008226769	0.0066922421	0.0076513214	0.0074595055	0.0074808184	0.0079497016	0.0077578858	0.0077578858	0.0075021313	0.0076513214	0.0080136402	0.0086956522	0.0084185848	0.0096547315	0.0094416027	0.0111466326	0.0121909633	0.0123614663	0.0146845695	0.0170929241	0.0187766411	0.02114237	0.0222506394	0.0246803069	0.0307544757	0.032054561	0.0335677749	0.0374680307	0.0396206309	0.0417945439	0.04614237	0.0476768968	0.0528132992	0.0567988065	0.0586956522	0.0626385337	0.0649616368	0.0654092072	0.0694799659	0.0715260017	0.0736146633	0.0777067349	0.0805200341	0.0815856777	0.0850383632	0.08456948	0.087915601	0.0883205456	0.0933077579	0.0923913043	0.09428815	0.0944160273	0.100170503	0.0971014493	0.0998081841	0.100511509	0.0993393009	0.0997868713	0.1028772379	0.100831202	0.1019394714	0.1027919864	0.1017689685	0.1048380222	0.1017050298	0.1037723785	0.1036018755	0.1048380222	0.1030477408	0.1062872975	0.1046248934	0.104369139	0.101342711	0.1026641091	0.1039641944	0.1015345269	0.1065643649	0.1014279625	0.1022165388	0.1039002558	0.0988917306	0.1003623188	0.1012574595	0.0994458653	0.1030690537	0.1026214834	0.097314578	0.0991261722	0.0975063939	0.098998295	0.0981031543	0.0973785166	0.0982310315	0.0977195226	0.0970161978	0.0965046888	0.0975703325	0.0925404945	0.0949275362	0.0954816709	0.0953537937	0.0938192668	0.0933290708	0.0939684569	0.0916240409	0.0909633419	0.0881713555
10.0	2.5	0.0026641091	0.0021526002	0.0016624041	0.0020247229	0.0017902813	0.0022378517	0.0041773231	0.0033461211	0.0043904518	0.0061594203	0.0058397272	0.0076300085	0.007374254	0.0075234442	0.0084825234	0.0070758738	0.0080988917	0.0075873828	0.0076086957	0.0083333333	0.0075660699	0.0083333333	0.0076939471	0.0077791986	0.0085890878	0.008056266	0.0095055413	0.0098465473	0.0107843137	0.0123614663	0.0133418585	0.0138959932	0.0156436488	0.0176683717	0.0196078431	0.0227408355	0.0245524297	0.0264705882	0.0317774936	0.0331415175	0.0361892583	0.0388107417	0.0419224211	0.0463341858	0.0489556692	0.0551577153	0.0565217391	0.0602514919	0.0638107417	0.0651960784	0.0693734015	0.0706521739	0.0753623188	0.0794543905	0.0804560955	0.0813512361	0.0862105712	0.0887468031	0.092455243	0.0946078431	0.0934143223	0.0960571185	0.0992540494	0.0980179028	0.1043904518	0.1033674339	0.105541347	0.1052216539	0.1092710997	0.1084398977	0.1116794544	0.1107203751	0.1123401535	0.1089514066	0.1103793691	0.1136615516	0.1138533674	0.1130221654	0.114428815	0.115601023	0.1141517477	0.114940324	0.114940324	0.1151108269	0.1176044331	0.1152387042	0.116112532	0.1172421142	0.1133631714	0.1170716113	0.1135336743	0.1138959932	0.1148763853	0.1151534527	0.1114876385	0.1164109122	0.1157075874	0.1142156863	0.1139386189	0.1152173913	0.1143222506	0.1156223359	0.1096547315	0.1126172208	0.1114663257	0.1102941176	0.1126172208	0.1107630009	0.1086530264	0.1096121057	0.1076086957	0.1057757886	0.1082907076	0.1085251492	0.1073103154	0.1093563512	0.1040707587	0.106372549	0.1029411765	0.1056692242	0.101342711
10.0	2.5	0.0025362319	0.0024083546	0.0006393862	0.0008098892	0.0011508951	0.0026214834	0.0033461211	0.0036658142	0.0035592498	0.0053282182	0.0060954817	0.0059036658	0.0072463768	0.0068201194	0.0075873828	0.0076513214	0.0086743393	0.0084185848	0.0079283887	0.0076939471	0.0066069906	0.007374254	0.0077578858	0.0078431373	0.0078218244	0.0086956522	0.0074595055	0.0099104859	0.010400682	0.0110187553	0.0130221654	0.0135123615	0.0166666667	0.0189471441	0.0213981245	0.0229965899	0.0242327366	0.0269181586	0.0316496164	0.0340366581	0.0372762148	0.0388746803	0.0408994032	0.0462063086	0.0497229327	0.0514492754	0.0567774936	0.061402387	0.0634910486	0.0664109122	0.0697570332	0.072826087	0.0724211424	0.0745311168	0.0798806479	0.0793052003	0.0846760443	0.085741688	0.08842711	0.0910272805	0.0929028133	0.0927962489	0.097655584	0.0968670077	0.0981244672	0.0992114237	0.102344416	0.1061167945	0.1045396419	0.1027493606	0.105541347	0.1081628303	0.1088235294	0.1090153453	0.1085251492	0.1106564365	0.1105285592	0.1079710145	0.1119352089	0.110230179	0.1128090367	0.1123188406	0.1114876385	0.1135123615	0.1099317988	0.1108908781	0.1145780051	0.1120630861	0.1125959079	0.1111892583	0.111743393	0.1119778346	0.1119352089	0.1140025575	0.1065643649	0.1119352089	0.1107203751	0.111402387	0.112084399	0.1101023018	0.1086956522	0.1104433078	0.1089514066	0.1104433078	0.1085890878	0.1054347826	0.1073103154	0.104369139	0.1060315431	0.107885763	0.1066496164	0.101172208	0.1059249787	0.1053282182	0.1028985507	0.100341006	0.1026001705	0.1033674339	0.0980818414	0.1008098892	0.0997442455
20.0	2.5	0.0025362319	0.0022804774	0.0020460358	0.0020886616	0.0037723785	0.0046035806	0.0060954817	0.006543052	0.0081628303	0.0091645354	0.009228474	0.0103793691	0.0106990622	0.0098252344	0.010400682	0.0101449275	0.0094416027	0.0095055413	0.0097186701	0.010059676	0.0085890878	0.0103154305	0.0089087809	0.0087382779	0.0098039216	0.0083120205	0.0088022165	0.0097826087	0.010912191	0.011402387	0.0123827792	0.0135123615	0.0150682012	0.0179241262	0.0174978687	0.0198635976	0.0216751918	0.0248081841	0.0257033248	0.0263640239	0.029859335	0.0322250639	0.0344416027	0.0375745951	0.0394927536	0.0432651321	0.0455882353	0.0465046888	0.0516624041	0.0533034953	0.0541560102	0.0567774936	0.0583546462	0.0602088662	0.0623614663	0.0642156863	0.0676044331	0.0686700767	0.0692455243	0.0710144928	0.0715473146	0.073486786	0.0739343564	0.0765345269	0.0757459506	0.0770247229	0.0811807332	0.0793904518	0.0794117647	0.0815856777	0.0807331628	0.0812446718	0.0815217391	0.0837595908	0.0833333333	0.0822676897	0.0810528559	0.08456948	0.0817561807	0.0845268542	0.0819266837	0.0854646206	0.0843776641	0.0841645354	0.0816709292	0.0839727195	0.0835038363	0.0834185848	0.082544757	0.0847186701	0.0851449275	0.0830136402	0.0823316283	0.0837595908	0.0807971014	0.0821398124	0.0812446718	0.0811594203	0.0842071611	0.081202046	0.0817774936	0.0817348679	0.0794117647	0.0800085251	0.0795609548	0.0783887468	0.0776427962	0.0777706735	0.0765558397	0.0756606991	0.078516624	0.0751491901	0.0756180733	0.0763000853	0.0759803922	0.074829497	0.074658994	0.074658994	0.0734015345	0.0721653879	0.0716751918
20.0	2.5	0.0024722933	0.0024083546	0.0012148338	0.0022165388	0.0033248082	0.0044117647	0.005200341	0.0058397272	0.0066922421	0.0083333333	0.0082693947	0.010571185	0.0106990622	0.0101449275	0.0113597613	0.0084825234	0.0099531117	0.0099531117	0.0091432225	0.010059676	0.0090366581	0.0090366581	0.0080136402	0.008226769	0.0092924126	0.0099744246	0.0088022165	0.009398977	0.0108482523	0.0122335891	0.011743393	0.013256607	0.0148124467	0.0168371697	0.017945439	0.0206947997	0.0215473146	0.0228900256	0.0248721228	0.0271312873	0.0308823529	0.0329283887	0.03456948	0.0378942882	0.0396206309	0.0428815004	0.0448849105	0.0496376812	0.0496163683	0.0526641091	0.0547953964	0.0563299233	0.0580988917	0.0611679454	0.0630647911	0.0637041773	0.0661338448	0.0670716113	0.0685421995	0.0717817562	0.0730179028	0.072144075	0.074829497	0.0746803069	0.0790068201	0.077855925	0.080541347	0.079198636	0.0784526854	0.0813299233	0.0802855925	0.0807971014	0.083887468	0.081713555	0.081543052	0.0854646206	0.08271526	0.0826513214	0.0830349531	0.0842710997	0.0849957374	0.0859761296	0.0850809889	0.0852514919	0.0838448423	0.0830136402	0.0820971867	0.0857843137	0.0824808184	0.0826086957	0.0829070759	0.0851236147	0.0850809889	0.0858695652	0.0815643649	0.08271526	0.0822037511	0.0821824382	0.0801150895	0.0828005115	0.0804987212	0.0814151748	0.0801150895	0.0807757886	0.0811594203	0.0805626598	0.0786018755	0.0769394714	0.0777706735	0.0797527707	0.0765345269	0.075341006	0.0744671782	0.075341006	0.0764279625	0.0759803922	0.0744032396	0.0712063086	0.0722506394	0.0732523444	0.0723785166
20.0	2.5	0.0022804774	0.0027280477	0.0016624041	0.0020247229	0.0035805627	0.0042838875	0.0053921569	0.0056479113	0.0076513214	0.0077578858	0.0084612106	0.010059676	0.0096121057	0.0098252344	0.0102088662	0.0093137255	0.009057971	0.0099531117	0.009398977	0.0097399829	0.0084612106	0.0089727195	0.0082054561	0.0085464621	0.0088448423	0.0081841432	0.0080988917	0.0092710997	0.0105924979	0.0113384484	0.0121909633	0.0121057118	0.0153239557	0.0160059676	0.0182651321	0.020630861	0.0206521739	0.0231457801	0.0265345269	0.028026428	0.0310102302	0.0313299233	0.0343137255	0.0366155158	0.0405797101	0.0423699915	0.0441815857	0.0460571185	0.0509590793	0.0515771526	0.0527493606	0.0552429668	0.0553495311	0.0583546462	0.0591645354	0.0606351236	0.0635123615	0.0661764706	0.0661764706	0.0687127025	0.0722506394	0.0707374254	0.0706734868	0.0737212276	0.0729326513	0.0759377664	0.077344416	0.0780477408	0.0764705882	0.0776214834	0.0789428815	0.0785592498	0.0804347826	0.0797314578	0.0798806479	0.0835464621	0.0806052856	0.0802216539	0.0816283035	0.0822250639	0.0802642796	0.0815643649	0.084057971	0.0826300085	0.0813512361	0.0826939471	0.0817774936	0.0802855925	0.0802429668	0.0810102302	0.081884058	0.0807757886	0.0795183291	0.0801790281	0.0798380222	0.0794543905	0.0789428815	0.0777067349	0.0835038363	0.0793478261	0.0787723785	0.0771952259	0.0783887468	0.0786018755	0.0773231032	0.0732097187	0.0775788576	0.0787297528	0.0745098039	0.0747655584	0.0746163683	0.0739343564	0.0717817562	0.0730392157	0.0704816709	0.0724637681	0.0715260017	0.0701832907	0.0689897698	0.07114237	0.0709079284
40.0	2.5	0.0054134697	0.0041346974	0.0034526854	0.0053495311	0.007544757	0.0085038363	0.0104433078	0.0112105712	0.0113597613	0.0124254049	0.0135763001	0.0148550725	0.0138959932	0.0137254902	0.0135336743	0.011743393	0.0127664109	0.0133418585	0.0113171355	0.0122975277	0.0116581415	0.0115942029	0.0106990622	0.0107203751	0.0103154305	0.010230179	0.0098252344	0.0099744246	0.010400682	0.0110826939	0.010400682	0.0096760443	0.0114236999	0.0107630009	0.0127664109	0.0133418585	0.0129795396	0.0147058824	0.0155370844	0.0176683717	0.016943734	0.0177749361	0.0192242114	0.0201193521	0.0221653879	0.0228687127	0.0244245524	0.0252770673	0.0278772379	0.0274083546	0.0284526854	0.0302429668	0.0330988917	0.0325873828	0.0333333333	0.0347399829	0.0360187553	0.0394501279	0.0369565217	0.0381500426	0.039258312	0.0403665814	0.0405583973	0.0435421995	0.0416666667	0.0417306053	0.0432651321	0.0424339301	0.0452046036	0.0427749361	0.0450554135	0.045630861	0.0460997442	0.0463554987	0.0461210571	0.0473572038	0.0465260017	0.0460144928	0.0460144928	0.0471227621	0.0459292413	0.0479326513	0.047485081	0.0481670929	0.0490622336	0.0460571185	0.0467391304	0.045630861	0.0458439898	0.0472506394	0.0465899403	0.0469522592	0.0462063086	0.0473785166	0.0465260017	0.0465260017	0.0458866155	0.0466325661	0.045971867	0.046483376	0.0454603581	0.0452898551	0.0462915601	0.0454177323	0.0449062234	0.0457161125	0.0452898551	0.0438832055	0.0449062234	0.0440110827	0.0443094629	0.04228474	0.0437766411	0.0435635124	0.0434995737	0.0433077579	0.0403239557	0.0405797101	0.0409846547	0.042114237	0.0418158568
40.0	2.5	0.0066922421	0.0073316283	0.0038363171	0.0047740835	0.0081202046	0.0096547315	0.011402387	0.0120417732	0.0115515772	0.0129369139	0.0147271952	0.0142156863	0.0133205456	0.0131500426	0.0142369991	0.0127024723	0.0137254902	0.0127664109	0.0132992327	0.0122975277	0.0116581415	0.0119778346	0.0110187553	0.0106564365	0.0117860188	0.0104859335	0.0109761296	0.0101662404	0.0115515772	0.0106351236	0.0116155158	0.0105072464	0.0128303495	0.0119778346	0.0127664109	0.0131500426	0.0134910486	0.0143861893	0.0166879795	0.016773231	0.0191815857	0.0193094629	0.0215899403	0.0223572038	0.0243393009	0.0249786871	0.0262148338	0.0259164535	0.0262787724	0.0293904518	0.0304987212	0.0326726343	0.0303495311	0.0334825234	0.0349957374	0.0362745098	0.0371057118	0.0366368286	0.0393222506	0.0386615516	0.0404092072	0.0406862745	0.0411338448	0.0426470588	0.0431372549	0.0433930094	0.0452472293	0.0440963342	0.0444373402	0.0452046036	0.0454390452	0.0466538789	0.0455882353	0.0456521739	0.0470161978	0.0476768968	0.0480605286	0.0463341858	0.0467178176	0.0475703325	0.047655584	0.048316283	0.0471014493	0.0497016198	0.0473358909	0.0481031543	0.049488491	0.0474211424	0.0491048593	0.0484654731	0.0480605286	0.0486786019	0.0494671782	0.0493606138	0.0460144928	0.046973572	0.0488917306	0.0460571185	0.0475703325	0.0481457801	0.0460997442	0.0473358909	0.0450767263	0.0450341006	0.0473358909	0.0463554987	0.0454177323	0.0461849957	0.0450341006	0.044458653	0.0448849105	0.0423486786	0.0439684569	0.0454177323	0.0431798806	0.0442668372	0.0440963342	0.0432651321	0.0411764706	0.0430093777	0.0420076726
40.0	2.5	0.0059249787	0.0040707587	0.0042199488	0.0052855925	0.0065217391	0.0081841432	0.0096760443	0.011402387	0.0133418585	0.0109548167	0.0130008525	0.0121057118	0.0130008525	0.0114876385	0.0128942882	0.0110400682	0.0109761296	0.0128303495	0.0111253197	0.0109548167	0.0108269395	0.0139599318	0.0105072464	0.0119352089	0.0128729753	0.0097186701	0.0102728048	0.0119565217	0.0119991475	0.0104433078	0.0114236999	0.0101236147	0.0138533674	0.0116581415	0.0121909633	0.0129582268	0.0138107417	0.0145780051	0.0167519182	0.0173486786	0.017455243	0.0200767263	0.0205029838	0.0222932651	0.0252983802	0.0247229327	0.0251918159	0.0268115942	0.0288363171	0.0279198636	0.0307544757	0.0320971867	0.0292625746	0.0323316283	0.0332693947	0.033716965	0.033716965	0.0379795396	0.0370204604	0.036743393	0.0391304348	0.039087809	0.0396632566	0.0409207161	0.0388533674	0.0411551577	0.0400682012	0.0423699915	0.0429028133	0.0421994885	0.0419863598	0.0417945439	0.0437340153	0.0439258312	0.0442668372	0.0455669224	0.0444160273	0.0448635976	0.0432651321	0.0434143223	0.0443947144	0.0437766411	0.042625746	0.0462489344	0.0445865303	0.043627451	0.0425831202	0.0433930094	0.0425831202	0.0433503836	0.0430733163	0.0417092924	0.0435208866	0.0433503836	0.0419224211	0.0426896846	0.0439045183	0.0433077579	0.0417519182	0.0416240409	0.041943734	0.0404944587	0.0396419437	0.0408780904	0.0410699062	0.0400895141	0.0412617221	0.0401108269	0.0394714408	0.0402387042	0.0387468031	0.0385763001	0.0382779199	0.0401747656	0.0390238704	0.0363384484	0.0370630861	0.0371909633	0.0349104859	0.0351449275	0.0360613811
0.0	5.0	0.0017050298	0.0018329071	0.0008951407	0.0010656436	0.0007672634	0.0005754476	0.0004688832	0.0009803922	0.0009377664	0.0002131287	0.0002770673	0.0005967604	0.0005328218	0.0006820119	0.0012574595	-0.0002131287	0.0003623188	0.0006820119	0.0012787724	0.0013640239	0.0018115942	0.0022591645	0.0031543052	0.0051577153	0.0067348679	0.0078644501	0.0098891731	0.0130434783	0.0140451833	0.018115942	0.0235080989	0.0263640239	0.0322037511	0.0363384484	0.041602728	0.0491474851	0.0572250639	0.0656649616	0.073657289	0.0831415175	0.0915601023	0.0969948849	0.1118073316	0.1193520887	0.130541347	0.1387894288	0.1492966752	0.1608908781	0.1702046036	0.1779198636	0.1901534527	0.1926470588	0.2058610401	0.2174978687	0.2243819267	0.2241261722	0.2373614663	0.2444373402	0.2551150895	0.2584185848	0.2671355499	0.2737425405	0.272144075	0.2824808184	0.2864876385	0.2927536232	0.300170503	0.3022165388	0.3050511509	0.3049232737	0.3066922421	0.30956948	0.3129795396	0.3141304348	0.3154944587	0.3156436488	0.3213341858	0.3220375107	0.3217178176	0.3227621483	0.3271952259	0.3272165388	0.3281116795	0.3270673487	0.3282182438	0.3316709292	0.3304987212	0.3261295823	0.326342711	0.3255754476	0.3230605286	0.3277067349	0.3280477408	0.3278772379	0.3167945439	0.3262574595	0.3263213981	0.3214407502	0.3324168798	0.3256393862	0.3171355499	0.3192028986	0.3150255754	0.3181798806	0.3165814152	0.3137468031	0.3147911338	0.3110826939	0.3106351236	0.3069266837	0.3108695652	0.3020673487	0.2992114237	0.3039855072	0.3022591645	0.2997655584	0.3009377664	0.2967178176	0.2840153453	0.291602728	0.2867647059
0.0	5.0	0.0016410912	0.0017050298	0.0003196931	0.0001065644	-0.0001918159	0.0002557545	-4.26257459505544E-05	0.000341006	0.0003623188	2.13128729752768E-05	-4.26257459505544E-05	0.0009164535	0.0004049446	0.0005541347	0.0008098892	0.0001065644	-2.13128729752768E-05	0.0009377664	0.0010230179	0.0013000853	0.0023231032	0.002514919	0.0025788576	0.0038150043	0.007054561	0.0064578005	0.0083546462	0.0110613811	0.0157075874	0.0181798806	0.021973572	0.0257246377	0.0323316283	0.0371696505	0.042625746	0.0511935209	0.0574168798	0.0652173913	0.0753196931	0.0844842285	0.0948849105	0.1003196931	0.1074595055	0.1207587383	0.1321398124	0.1412190963	0.1495524297	0.1606990622	0.1695012788	0.1779198636	0.1877877238	0.1949488491	0.1993393009	0.2128303495	0.2232310315	0.2220161978	0.2349317988	0.2359335038	0.2503836317	0.2529198636	0.2597186701	0.2661338448	0.2666453538	0.2780690537	0.2810528559	0.2790707587	0.2895566922	0.2930733163	0.2976982097	0.2958439898	0.3040707587	0.2984441603	0.299488491	0.3069693095	0.3060954817	0.3132779199	0.3157075874	0.3096973572	0.3123188406	0.3159207161	0.3149190111	0.3126385337	0.3144927536	0.3160699062	0.3153026428	0.3150468883	0.3225063939	0.3134697357	0.3163043478	0.3138746803	0.3146845695	0.3147271952	0.3105924979	0.3143861893	0.3073316283	0.3111679454	0.3111679454	0.3105072464	0.3139386189	0.306202046	0.3054987212	0.3057757886	0.3079923274	0.302514919	0.3016197783	0.2996803069	0.2968883205	0.2972719523	0.2927323103	0.2957374254	0.292455243	0.282885763	0.2898763853	0.2866581415	0.2862105712	0.2846760443	0.2779198636	0.2804774084	0.2774296675	0.2774083546	0.2692455243
0.0	5.0	0.0009377664	0.0012574595	0.0007033248	-2.13128729752768E-05	0	0.0003836317	8.5251491901108E-05	0.0004049446	-0.0002131287	0.000341006	-0.0002983802	0.0005967604	0.0004688832	0.0002983802	0.0002344416	0.0001065644	0.000170503	0.0009377664	0.0006393862	0.0018115942	0.0016197783	0.0031543052	0.00385763	0.0049658994	0.0064151748	0.0076086957	0.0088022165	0.01157289	0.014940324	0.0190750213	0.0236999147	0.0262361466	0.0343137255	0.0391517477	0.0441602728	0.0538789429	0.0601023018	0.0686061381	0.0778132992	0.0870417732	0.0917519182	0.0992966752	0.1123827792	0.1198635976	0.1307331628	0.1384697357	0.1514705882	0.1566709292	0.1670716113	0.1777280477	0.1810102302	0.1918797954	0.1976129582	0.206884058	0.2128090367	0.2192028986	0.2286658142	0.2338235294	0.2446930946	0.2497868713	0.2534526854	0.2608269395	0.2606351236	0.2624680307	0.2655797101	0.277344416	0.2713341858	0.2792625746	0.2784526854	0.2806265985	0.2896206309	0.2871909633	0.2877877238	0.2911764706	0.2931798806	0.2950554135	0.2939684569	0.2959505541	0.293456948	0.2939897698	0.2966325661	0.2983802217	0.2995950554	0.2950341006	0.2973998295	0.2970801364	0.2960358056	0.2903878943	0.2929667519	0.2946930946	0.2915387894	0.2911338448	0.2920502984	0.2904731458	0.2824595055	0.2841219096	0.2855924979	0.2854433078	0.2905370844	0.2834398977	0.2805626598	0.2741261722	0.2753196931	0.2715686275	0.2734228474	0.2727621483	0.2693307758	0.2661977835	0.2661977835	0.2667092924	0.260741688	0.2527067349	0.2574595055	0.2544970162	0.2486786019	0.2465046888	0.2451193521	0.2451193521	0.2398337596	0.2403878943	0.2329923274
2.5	5.0	0.0019607843	0.0011295823	0.0007672634	0.0010656436	0.0006393862	0.000831202	0.0007885763	0.0009164535	0.0012574595	0.0007885763	0.0014279625	0.0018755328	0.001683717	0.0012574595	0.0020247229	0.0016410912	0.0026001705	0.0026001705	0.0021099744	0.0033461211	0.0039855072	0.0041773231	0.0047527707	0.0067561807	0.0077578858	0.0086956522	0.0112318841	0.0124040921	0.0165387894	0.0211849957	0.0215260017	0.027514919	0.0334185848	0.0380647911	0.0444799659	0.052344416	0.0563938619	0.066112532	0.0700127877	0.0773231032	0.0869565217	0.0907289003	0.101513214	0.1087382779	0.1159633419	0.1245311168	0.1326726343	0.1414535379	0.1485933504	0.1515771526	0.1613810742	0.1691176471	0.176513214	0.1822676897	0.1894075021	0.1878729753	0.1955456095	0.2042838875	0.2125319693	0.2118712702	0.2171355499	0.2218883205	0.2255967604	0.2283248082	0.2283674339	0.2329070759	0.2306692242	0.2390451833	0.2394501279	0.2436061381	0.2419863598	0.2422421142	0.2453964194	0.2468030691	0.2514279625	0.248316283	0.2506180733	0.2512574595	0.253687127	0.2506393862	0.2517476556	0.2526001705	0.2538150043	0.2507246377	0.2522591645	0.2477195226	0.2498081841	0.2471653879	0.2431585678	0.2465473146	0.2501065644	0.2472719523	0.2423060529	0.239769821	0.2387254902	0.2425618073	0.2357843137	0.2426683717	0.245971867	0.2381713555	0.237915601	0.2342924126	0.2333120205	0.2348678602	0.2301364024	0.231202046	0.2251491901	0.223998295	0.2311594203	0.2196504689	0.2219309463	0.2087809037	0.214940324	0.2210571185	0.2156862745	0.2124893436	0.2123188406	0.2096973572	0.2003836317	0.2072037511	0.199488491
2.5	5.0	0.0017050298	0.0009377664	0.0007033248	-0.0004049446	0.0003196931	-0.0001278772	2.13128729752768E-05	0.0007885763	0.0015771526	0.0014919011	0.0015558397	0.0024509804	0.0014279625	0.0019607843	0.0022804774	0.0020247229	0.0021526002	0.0024722933	0.0026214834	0.0032182438	0.0037936914	0.0047527707	0.0052642796	0.0063086104	0.0080136402	0.0087595908	0.0116155158	0.0131074169	0.017625746	0.0195865303	0.0245311168	0.0289215686	0.0350809889	0.0393435635	0.0471014493	0.0531756181	0.0597826087	0.0682225064	0.0748721228	0.0846760443	0.091943734	0.0994245524	0.1093137255	0.1174339301	0.123316283	0.1337382779	0.1446930946	0.149829497	0.158887468	0.1670502984	0.1751278772	0.1784526854	0.1878303495	0.1940963342	0.2048167093	0.2059676044	0.2121696505	0.2206521739	0.2251278772	0.2321398124	0.2379795396	0.2387681159	0.2407502131	0.2475063939	0.2529838022	0.2596973572	0.2563086104	0.2604646206	0.262915601	0.2661764706	0.2607843137	0.268456948	0.2698209719	0.2670716113	0.2752131287	0.2731884058	0.2762574595	0.2731244672	0.2749147485	0.2721227621	0.2758525149	0.2770247229	0.2760656436	0.2750852515	0.2784100597	0.2731031543	0.2772378517	0.2762574595	0.2764066496	0.2731457801	0.2703111679	0.2718243819	0.2736359761	0.2735294118	0.2616794544	0.2717817562	0.2687127025	0.2650468883	0.2746803069	0.2612531969	0.2632992327	0.2638320546	0.2631713555	0.2602514919	0.2595481671	0.2533248082	0.2527706735	0.2536018755	0.2555200341	0.2489343564	0.2515345269	0.2413256607	0.2459505541	0.240942029	0.2380647911	0.2412617221	0.2389173061	0.2352728048	0.2280051151	0.2329070759	0.2253836317
2.5	5.0	0.0031756181	0.002855925	0.0008951407	0.0010656436	0.0012148338	0.0012148338	0.0013640239	0.0018755328	0.0029198636	0.0018755328	0.0019394714	0.002514919	0.0030903666	0.0025362319	0.004198636	0.0038150043	0.0035592498	0.0040068201	0.0036445013	0.0045609548	0.0044970162	0.0062872975	0.0071824382	0.0072037511	0.0106351236	0.01157289	0.0139173061	0.0159207161	0.0183930094	0.0225277067	0.0258738278	0.0326939471	0.0382779199	0.0440110827	0.0505541347	0.0577791986	0.0647058824	0.0716751918	0.0813938619	0.0920289855	0.1015984655	0.1093350384	0.119799659	0.1279838022	0.1398124467	0.1502344416	0.1610613811	0.1684995737	0.1760230179	0.1850809889	0.1955242967	0.2070971867	0.2098252344	0.2217817562	0.2334612106	0.2387681159	0.2470801364	0.2538363171	0.2602941176	0.2691602728	0.274168798	0.2774509804	0.2852514919	0.2866368286	0.296973572	0.2972293265	0.3045822677	0.3085464621	0.3065217391	0.3145780051	0.3130221654	0.3189045183	0.323657289	0.3252557545	0.3233589088	0.3244032396	0.3210784314	0.323827792	0.3267050298	0.3276214834	0.3256606991	0.3306692242	0.3301577153	0.3285379369	0.3241261722	0.3284739983	0.3269820972	0.326513214	0.3269820972	0.3225703325	0.3241474851	0.3255967604	0.3240835465	0.3267902813	0.3192242114	0.3185208866	0.3195439045	0.3187553282	0.321483376	0.3140025575	0.3175191816	0.3142156863	0.3101662404	0.3102514919	0.3030903666	0.3036445013	0.3067348679	0.3031543052	0.2999573743	0.2959931799	0.295971867	0.2891517477	0.2892369991	0.291773231	0.2856351236	0.2823103154	0.2834185848	0.2868073316	0.2781969309	0.2795822677	0.2758951407
