GFP (nM)	mCherry (nM)	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69	72	75	78	81	84	87	90	93	96	99	102	105	108	111	114	117	120	123	126	129	132	135	138	141	144	147	150	153	156	159	162	165	168	171	174	177	180	183	186	189	192	195	198	201	204	207	210	213	216	219	222	225	228	231	234	237	240	243	246	249	252	255	258	261	264	267	270	273	276	279	282	285	288	291	294	297	300	303	306	309	312	315	318	321	324	327	330	333	336	339	342	345	348	351	354	357	360
5.0	2.5	0.0025904339	0.0051623647	0.0048940698	0.0020353409	0.0017300398	0.0017300398	0.0040151725	0.0106855398	0.0236007031	0.0456934036	0.0796373393	0.1252752336	0.1815801647	0.2394856138	0.3119807568	0.3892867055	0.4655472292	0.5466093071	0.6212693126	0.713044685	0.7423350911	0.7927930428	0.8376168008	0.8807567768	0.9155241003	0.9493940235	0.9778240355	0.9840965862	1.0238967527	1.0431769821	1.0571560736	1.0698584513	1.0812841151	1.0869923212	1.0949486539	1.1002220372	1.1040244241	1.1124433343	1.1140531039	1.1173096494	1.1214358405	1.102137108	1.1267369784	1.125451013	1.125636044	1.1243408271	1.1261726339	1.1179480063	1.1146174484	1.1184290869	1.1141548709	1.1132852253	1.1054214081	1.10764178	1.1030715145	1.07958183	1.0978536405	1.096280877	1.0970765103	1.096919234	1.095068924	1.0901563512	1.0848274586	1.0830419095	1.082292534	1.0778055324	1.0776852623	1.0677676011	1.0672587658	1.0619113702	1.0629197891	1.0636969192	1.0622444259	1.0572023314	1.0569710426	1.050041632	1.0499121103	1.0409658618	1.0402349894	1.0324174299	1.0334443519	1.0317420668	1.0241095383	1.0203534092	1.0124803405	1.0174299195	1.0165510223	1.0129521695	1.0072069572	1.0045240078	1.001582015	0.9975390878	0.9918401332	0.9917846239	0.9670459802	0.9859561477	0.9801276714	0.9785456564	0.9975945971	0.9696271625	0.96877602	0.9633083541	0.9569802942	0.9527985938	0.9518364326	0.9480340457	0.9427514109	0.9362013137	0.9324636877	0.9318438338	0.9270422796	0.8986585253	0.9139605884	0.9090572671	0.9043112221	0.9022018688	0.8984364881	0.8956610232	0.8753261171	0.8931723564	0.8653159404
10.0	2.5	0.0007863817	0.003719123	0.0038671477	0.0014247386	0.0012027015	0.001952077	0.007456749	0.0224257563	0.0512165788	0.0988713109	0.168507725	0.2576649089	0.3648996207	0.4752613563	0.6028494773	0.7356924785	0.8588028495	0.9713664539	1.0718937922	1.2025256731	1.2460264594	1.3177444722	1.3884633176	1.4499491165	1.5027847164	1.5456471459	1.5888426311	1.601026922	1.6516514016	1.6765935794	1.6960680914	1.7174854288	1.7331297992	1.7424183551	1.7550652234	1.7612267555	1.7650846517	1.7665093903	1.770644833	1.7717642705	1.776334536	1.7483208437	1.7658710334	1.7732445185	1.7675733185	1.7612545101	1.7677768526	1.7662966047	1.7604126191	1.7596447405	1.7569247849	1.7536404848	1.7341474697	1.7453325932	1.7382366546	1.7119715052	1.7330465353	1.7331112961	1.7122583033	1.7123785734	1.7062540476	1.7011471922	1.7007586271	1.6970024979	1.687982237	1.6813581275	1.6751595892	1.672125081	1.6644555463	1.6599407901	1.6530668887	1.6450735498	1.6384031825	1.6304190952	1.6251364604	1.615181793	1.6130261819	1.6076602831	1.6031825331	1.5969469886	1.5862059395	1.5780923305	1.5772874456	1.573725599	1.549588306	1.5575353872	1.5518271811	1.5414006846	1.5378758442	1.5350541216	1.5275048571	1.517522435	1.5136552873	1.5026922009	1.4806735128	1.4893977241	1.4812378573	1.4761032473	1.4968729762	1.4593024332	1.4513461005	1.447349431	1.4372189842	1.4333148302	1.4247201406	1.4155055972	1.4051716162	1.4002312887	1.3925247479	1.3833564622	1.379498566	1.3545563882	1.3657230086	1.3585715607	1.3528818577	1.3468035896	1.3375982977	1.328328245	1.3020260894	1.3101582015	1.2817466926
10.0	2.5	0.0023961514	0.0050513461	0.0047830512	0.0020075863	0.0016467758	0.0022573781	0.0078453141	0.0230641132	0.0532149135	0.1027014525	0.1756684245	0.2705985753	0.3841891017	0.4981866963	0.636626885	0.7753261171	0.9040151725	1.0257655657	1.1374225183	1.2794615598	1.3168285688	1.3954019798	1.4715329818	1.5351558886	1.595707281	1.6417892497	1.6897030253	1.6926727727	1.7576741604	1.7761217504	1.8124433343	1.822842076	1.8471736516	1.8617078361	1.8709686372	1.874937552	1.8815431585	1.8900730872	1.8888796373	1.9010176705	1.9074197428	1.8722175964	1.9073919882	1.9034415765	1.9046812841	1.9043574799	1.9045240078	1.9002405403	1.8929688223	1.8922009437	1.8996114349	1.8893884726	1.879970395	1.8780553243	1.8743732075	1.8415857156	1.8645480618	1.8602553428	1.8606069017	1.8498751041	1.8507447497	1.845665649	1.844638727	1.841187899	1.8366916459	1.8322323989	1.8264501804	1.8152558053	1.8168563234	1.8104264964	1.8039966694	1.792173189	1.7911092608	1.7793227866	1.7725414007	1.7779628088	1.7668424461	1.7594782126	1.7621889166	1.7493477658	1.7466278102	1.7374595245	1.7319085947	1.7328707559	1.7255527801	1.7174576742	1.7076972893	1.7106485336	1.7002127856	1.6930335831	1.6881765196	1.6866870201	1.6744379684	1.6705523175	1.6344342677	1.6585900638	1.6482653344	1.6532611712	1.6714774725	1.6279396799	1.6250346933	1.6201776298	1.6180682764	1.6012304561	1.5994911648	1.5976038486	1.5822185216	1.5774724766	1.5684614673	1.5633453603	1.5587380886	1.5237764826	1.5505412157	1.5376723101	1.532620964	1.5211305394	1.5130631881	1.5117864742	1.4744379684	1.4948098807	1.4602645943
10.0	2.5	0.0016467758	0.0043019706	0.0043944861	0.0017300398	0.0014247386	0.0022018688	0.0078730687	0.0237024702	0.0537422518	0.103450828	0.1770284023	0.2710704043	0.3840225738	0.4953279674	0.6280229438	0.7676103247	0.8928022944	1.0137755574	1.1238227403	1.2586178185	1.2938754741	1.3713664539	1.4379498566	1.5032935517	1.5581829957	1.6085391803	1.6486538995	1.6639467111	1.7191229531	1.7487834212	1.7705893237	1.7855398279	1.8092330465	1.8195485244	1.8293366639	1.8356647238	1.8444907022	1.8553797761	1.8590711444	1.8612175039	1.8653714497	1.8354426867	1.8693126099	1.8757701915	1.8719307984	1.8674160422	1.8699417152	1.8568600241	1.8502544176	1.8535109631	1.8569525396	1.8545563882	1.8303173282	1.8367008974	1.8349616061	1.7997039504	1.8213895828	1.8164862614	1.8164492553	1.8147932279	1.8144694236	1.8057267092	1.7974003146	1.797391063	1.7830419095	1.7764178	1.781737441	1.7715144787	1.7667591822	1.7560828939	1.7532334166	1.7566749931	1.7517531687	1.7485706356	1.7339069294	1.7335553705	1.7253770006	1.7107410491	1.7138403183	1.6985845129	1.69683597	1.6985197521	1.6854750671	1.6826070867	1.6616338237	1.6709686372	1.6682856879	1.6602738459	1.6583310204	1.6521509853	1.6426033861	1.6333703395	1.6271995559	1.6253677491	1.5904153946	1.6142381349	1.6114071607	1.6012489592	1.6301785549	1.5814228883	1.5826255898	1.5747710241	1.5673882875	1.5610417245	1.5562771764	1.5459802017	1.5418077528	1.528513276	1.525164215	1.5170783606	1.5084189102	1.4724581367	1.4885095754	1.4813581275	1.4721435841	1.467564067	1.4676288278	1.4597742622	1.4303635859	1.4482930891	1.4149690073
20.0	2.5	0.0005365899	0.0039966694	0.0047275419	0.0024516607	0.0022018688	0.0042002035	0.0165325192	0.047432695	0.1041446942	0.1906281802	0.3078915718	0.4478952725	0.6066426126	0.7617725969	0.9233046535	1.0770469054	1.2104264964	1.3330372837	1.4451660653	1.5918123786	1.643528541	1.7271532982	1.8023961514	1.8686002405	1.9328430012	1.9815894162	2.0228698307	2.0478212601	2.0967804607	2.1265519475	2.1481358127	2.1698584513	2.1883337959	2.2019243223	2.2090480155	2.2195670275	2.2245906189	2.2234064206	2.2270700342	2.2306318808	2.2299842724	2.2050513461	2.2187713942	2.2268109908	2.2228050698	2.2194837635	2.2165140161	2.2147562217	2.2161161995	2.2046072717	2.198889814	2.1946618559	2.1864927375	2.1810250717	2.1748450365	2.1537144972	2.1654362106	2.1643907855	2.1450920529	2.1418817652	2.1332870756	2.1299010084	2.1263206587	2.1151262837	2.1096308632	2.0986215191	2.0919511518	2.0864742344	2.0780553243	2.073623832	2.0620593949	2.0470163752	2.0412064021	2.036525118	2.0250809511	2.0143213988	2.0127208807	2.0044129892	1.9960495883	1.9896752706	1.9770191507	1.9693496161	1.9648533629	1.9521324822	1.9357664909	1.9339994449	1.9305393653	1.9189471737	1.9075122583	1.8940882598	1.8904246461	1.885271533	1.8716069942	1.8629197891	1.8400684615	1.8439356092	1.8359145157	1.8219261726	1.8467480803	1.810537515	1.7972245351	1.7909242298	1.7815709131	1.7708946248	1.7610787307	1.7512258303	1.743056712	1.7284855213	1.7152280507	1.7076695346	1.7004810806	1.6737626052	1.6823202886	1.6701174947	1.663373115	1.6527430845	1.6429826996	1.6301600518	1.6012767138	1.610435748	1.5810528263
20.0	2.5	0.000370062	0.0033860672	0.0035618466	0.0011749468	0.00131372	0.0029512443	0.0149227496	0.0449347766	0.0999537423	0.1859931539	0.3031455269	0.4440651309	0.6014524933	0.753862522	0.9147839763	1.0700527338	1.2011841984	1.3224627625	1.4429734481	1.5873716347	1.6382551577	1.7198815802	1.7985382552	1.8619668795	1.9337589046	1.9831714312	2.0285872884	2.042131557	2.0973077991	2.1255805347	2.152465538	2.1724951429	2.1976871126	2.2058654825	2.2153760755	2.2220927005	2.2229530946	2.2343695069	2.2313164955	2.2414839486	2.2464427792	2.2196502914	2.2434730317	2.2431862337	2.2412341567	2.2383846794	2.2305023591	2.2335183643	2.2238875012	2.2175964474	2.2162919789	2.2057637154	2.1880747525	2.1985937645	2.1841983532	2.1656489962	2.177259691	2.1715792395	2.1616615783	2.156841521	2.1553797761	2.1480803035	2.1421130539	2.1367471551	2.1300860394	2.1181885466	2.1147932279	2.1019613285	2.1041169396	2.0922749561	2.0849292256	2.0705245629	2.0530298825	2.0562586733	2.0432602461	2.0362198168	2.0290406143	2.018817652	2.0181422888	2.0044684985	1.9975020816	1.9920806735	1.974095661	1.9738366176	1.9537237487	1.9612267555	1.951910445	1.9398464243	1.9260801184	1.9215931168	1.9228698307	1.9023406421	1.9050235915	1.8946988621	1.8604681284	1.8750763253	1.8601165695	1.8558701082	1.8801646776	1.838763993	1.8271440466	1.8141548709	1.8100471829	1.7964566565	1.7893329633	1.7775649921	1.7688130262	1.7517439171	1.7462022389	1.7363678416	1.7308446665	1.7012674623	1.7157091313	1.7021463595	1.6993153853	1.6838005366	1.6664076233	1.6647145897	1.6339439356	1.6443241743	1.6063095569
20.0	2.5	6.47608474419476E-05	0.0028864835	0.0033398094	0.0012027015	0.0009529096	0.0031732815	0.0156166158	0.0472661671	0.1035063373	0.1908779721	0.3085854381	0.4473124248	0.6042002035	0.7587750948	0.9113146452	1.0681654177	1.1977981312	1.3234896845	1.4379498566	1.5784346378	1.627874919	1.7078083079	1.785271533	1.8452308262	1.9057267092	1.9611897493	2.0036081044	2.0262003886	2.0784901471	2.1057359608	2.1297622352	2.1500971413	2.1644647979	2.1790544916	2.1855675826	2.1950041632	2.2040244241	2.2120825238	2.2128874086	2.2107873069	2.2167453048	2.1957812934	2.2153298177	2.2262836525	2.2164492553	2.2178184846	2.2089647516	2.1986307707	2.190859469	2.1847904524	2.1845129059	2.1875844204	2.1460264594	2.1654824683	2.1500878897	2.1297344805	2.1506707373	2.1379128504	2.132991026	2.1320566195	2.1254880192	2.1147747248	2.1003145527	2.1053288926	2.0928948099	2.0804144694	2.0799333888	2.0701545009	2.0593764456	2.0539735406	2.0439911185	2.0414654455	2.0316588028	2.0252012212	2.0227495606	2.0128781571	1.9978166343	1.9882875382	1.9820612453	1.9691368304	1.9648903691	1.9625497271	1.9399296882	1.9357572393	1.9082616338	1.9258118235	1.9202978999	1.9078175594	1.8998797299	1.8922286983	1.8843186234	1.8719493015	1.8564807105	1.8565362198	1.8271625497	1.8422703303	1.8313905079	1.8167360533	1.8393098344	1.8012952169	1.7939217319	1.7840410769	1.7648348598	1.759737256	1.7504764548	1.7430937182	1.7354519382	1.7155518549	1.7118697382	1.699259876	1.6885465816	1.6642705153	1.6649458784	1.6543528541	1.6422240725	1.6331205477	1.632991026	1.6200018503	1.5949208993	1.6029697474	1.5700619854
40.0	2.5	0.0019798316	0.0045240078	0.0041446942	0.0018133037	0.0015635119	0.0057544639	0.0279396799	0.0799611435	0.1682579332	0.2923212138	0.4468590989	0.6257748173	0.8161347026	0.9870848367	1.1855305764	1.3466278102	1.4981866963	1.6351188824	1.7584327875	1.9513738551	1.9825238227	2.0811915996	2.169062818	2.2470348783	2.3105282635	2.3692941068	2.4208159867	2.4219261726	2.5058007216	2.5309649366	2.562901286	2.5901748543	2.6042372097	2.6279859376	2.6329447682	2.6419095198	2.6506522342	2.6561569063	2.6568785272	2.6603016005	2.6706170784	2.6206772134	2.654047553	2.6567860117	2.650698492	2.651540383	2.6474882043	2.6524747895	2.6463410121	2.6466555648	2.6337496531	2.6254972708	2.6288463318	2.6203534092	2.6059302433	2.5607086687	2.5915255805	2.5926727727	2.5834212231	2.5725784069	2.5619298733	2.5581829957	2.5552410029	2.543796836	2.5328337497	2.5301785549	2.5179850125	2.5147562217	2.503534092	2.4984919974	2.4903691368	2.4780183181	2.470543066	2.4565917291	2.445008789	2.436441854	2.4305116107	2.426561199	2.414173374	2.408853733	2.395253955	2.3919974096	2.3782311037	2.3763900453	2.3672125081	2.355259506	2.3402812471	2.3301322972	2.3249699325	2.3169303358	2.3038856508	2.2964011472	2.2961421038	2.2743547044	2.2279396799	2.2555370525	2.2436303081	2.2359977796	2.2763067814	2.2228328245	2.2050513461	2.1990285873	2.1946988621	2.1803312055	2.1681561662	2.1576649089	2.1441391433	2.1327874919	2.1243315755	2.1098066426	2.1067813859	2.0560273846	2.081737441	2.0763900453	2.062262929	2.0488574336	2.0342122305	2.0299380146	1.9775187344	1.9982237025	1.9552965122
40.0	2.5	0.0026181885	0.0050235915	0.0045332593	0.0020075863	0.001952077	0.0059487464	0.0285225275	0.0815709131	0.1702285133	0.2964289018	0.4559348691	0.6362383199	0.8317050606	1.0072069572	1.1974650754	1.3650013877	1.5173929133	1.6612082524	1.7961236007	1.978184846	2.0181885466	2.1144694236	2.202895735	2.2881117587	2.3614580442	2.4165880285	2.4752983625	2.4639744657	2.5501526506	2.5782588584	2.6171893792	2.6359977796	2.6596077343	2.6711721713	2.6866500139	2.6963363863	2.6966971968	2.7105560181	2.719576279	2.7229438431	2.7310111944	2.679683597	2.7270700342	2.7204829309	2.710620779	2.7117957258	2.711934499	2.7117864742	2.6953002128	2.7004163197	2.6923952262	2.6885003238	2.6774724766	2.6768063651	2.6655749838	2.6184660931	2.6437320751	2.6466000555	2.6406513091	2.6292533999	2.626931261	2.6204921824	2.6121657878	2.6091035248	2.6066611157	2.5830789157	2.5883708021	2.5771209178	2.5559903784	2.5520862244	2.5476824868	2.5384401887	2.5249699325	2.5055509298	2.5080951059	2.5040244241	2.4864094736	2.4786289203	2.4769821445	2.4623091868	2.464585068	2.4474789527	2.4321306319	2.4347025627	2.4195022666	2.4117679711	2.4127486354	2.3892219447	2.3802294384	2.3688037746	2.3708853733	2.3524377833	2.3560643908	2.3395503747	2.293468406	2.3242298085	2.3047737996	2.2953094643	2.3330650384	2.2798963826	2.2679988898	2.2615598113	2.2508742714	2.2449162735	2.2289110926	2.2171708761	2.2037283745	2.1914053104	2.1796743455	2.1720603201	2.1559071144	2.1128689055	2.1412711629	2.1246553798	2.1272088075	2.1081413637	2.085558331	2.090304376	2.0381071329	2.0651956703	2.0183273198
40.0	2.5	0.000925155	0.004662781	0.0047830512	0.0024516607	0.0015080026	0.0067258766	0.0297992414	0.0827921177	0.1698399482	0.2909889907	0.4405032843	0.606346563	0.7889906559	0.9573318531	1.1298825053	1.2935331668	1.4362938292	1.5726431677	1.6983994819	1.8459339439	1.9008974003	1.9966786937	2.0757794431	2.1523082616	2.2089740031	2.26429827	2.3195670275	2.3405217874	2.3790452401	2.4250531964	2.4341474697	2.4655009714	2.488167268	2.4955407531	2.5065778518	2.5139050791	2.5279211768	2.5467480803	2.5401147192	2.5410676288	2.5443611805	2.5175409381	2.5390045333	2.5335831252	2.5337404015	2.5348875937	2.5348043297	2.5092330465	2.48722361	2.507743547	2.4955037469	2.4945785919	2.455546304	2.4735590711	2.4625774817	2.4342862429	2.4488389305	2.4382181515	2.4370154501	2.4280044407	2.4243500786	2.4120270145	2.3971227681	2.3887593672	2.380155426	2.3677583495	2.3648071052	2.3450920529	2.3422240725	2.3316588028	2.3255065223	2.314543436	2.3066241095	2.2975853455	2.2876676843	2.2825423258	2.2598205199	2.2531501527	2.2425663799	2.2261448793	2.2145711907	2.2102044592	2.1920806735	2.1831621797	2.1581089833	2.1684984735	2.1557405865	2.1473679341	2.1380701267	2.1314460172	2.1107688038	2.1033675641	2.0868998057	2.0868998057	2.0524470349	2.0653899528	2.0554537885	2.0387454899	2.0541585716	2.0117864742	2.0049680822	1.9913405495	1.9764363031	1.9646775835	1.9514478675	1.9451753169	1.948274586	1.9115274308	1.9010454251	1.8889629013	1.8747802757	1.8359885281	1.8476269775	1.825349246	1.8159959293	1.7975945971	1.7870570821	1.7836987695	1.7560088815	1.7591729115	1.7245998705
0.0	5.0	0.0027292071	0.0063003053	0.0060320104	0.0036451106	0.0032010362	0.0026459432	0.0024609122	0.0022758812	0.0021186049	0.0017577944	0.0020908502	0.0024609122	0.0024794153	0.002238875	0.0021001018	0.0018040522	0.0017115367	0.0017577944	0.0020353409	0.0027477102	0.0032287908	0.0038671477	0.0044222407	0.0049588306	0.0052826348	0.0052918864	0.0055509298	0.0053288926	0.0055786844	0.0055971875	0.005587936	0.0055786844	0.0055139236	0.0055324267	0.0053844019	0.0053566472	0.0052733833	0.0051716162	0.0051716162	0.0050143399	0.0049218244	0.0047182903	0.0048940698	0.0048293089	0.0047090388	0.0048293089	0.0046350264	0.0047090388	0.0047923027	0.004662781	0.0046905357	0.0047367934	0.0046997872	0.0047552965	0.0046535295	0.0043389768	0.0046812841	0.0046350264	0.0044592469	0.0046072717	0.0045887686	0.004561014	0.004561014	0.004662781	0.0044962531	0.0047275419	0.0045795171	0.0045147562	0.0046165233	0.0045147562	0.0045517624	0.0044962531	0.0045702655	0.0044129892	0.0044870016	0.0044962531	0.00447775	0.0046072717	0.0045702655	0.0047737996	0.0046072717	0.0044592469	0.0044314923	0.0044222407	0.0044592469	0.0044962531	0.0044499954	0.0044592469	0.0044592469	0.0043852345	0.0042742159	0.0044499954	0.0043852345	0.0043852345	0.0041539458	0.0042742159	0.0041354427	0.0041631973	0.00447775	0.0042372097	0.0042187066	0.0043019706	0.0042742159	0.0042557128	0.0041539458	0.0040984365	0.0040614303	0.0041169396	0.0040984365	0.0040336756	0.0041446942	0.0039041539	0.0041631973	0.0042002035	0.0040614303	0.0041169396	0.0041539458	0.0040706818	0.0038301415	0.0038578962	0.0038116384
0.0	5.0	0.0010639282	0.0037746323	0.0036451106	0.0014247386	0.0012859654	0.0007031178	0.0005458414	0.0003608104	0.0001202701	-0.0001572763	0.0001202701	0.0003515589	0.0005365899	0.0003793135	0.0002682949	-8.32639467110741E-05	-9.2515496345639E-05	9.25154963456484E-06	0.0004533259	0.001026922	0.0014524933	0.0021463595	0.0023961514	0.0028217226	0.0030067536	0.0030437598	0.0032472939	0.0031917846	0.0032195393	0.0031270238	0.0032010362	0.00316403	0.0029604959	0.002978999	0.0028032195	0.0027754649	0.0027199556	0.0024794153	0.002423906	0.0024609122	0.0024516607	0.0021926173	0.0022296235	0.002137108	0.002238875	0.0022481266	0.002053844	0.0019613285	0.0020445925	0.0019983347	0.0019150708	0.0020445925	0.0020908502	0.0018965677	0.0018780646	0.0017577944	0.0017948006	0.0018040522	0.0017948006	0.0017207882	0.0016467758	0.0017855491	0.0016745305	0.0018595615	0.0019983347	0.0018133037	0.0018873161	0.0018225553	0.0016190212	0.0017115367	0.0016097696	0.0017207882	0.0016005181	0.0016375243	0.0016560274	0.0016930336	0.0015912665	0.0016097696	0.0016005181	0.0015265057	0.0015265057	0.0015172541	0.0014062355	0.0015080026	0.0016560274	0.001498751	0.0014524933	0.0014339902	0.0014617448	0.0012489592	0.0013322231	0.0013414747	0.0013322231	0.0013877324	0.0013784809	0.0011379406	0.0012212046	0.0010824313	0.0012859654	0.0012674623	0.0011656953	0.0011379406	0.001110186	0.0012859654	0.0010176705	0.0010176705	0.0010639282	0.0010084189	0.0009899158	0.0010916829	0.0009529096	0.0008511426	0.0009991674	0.0009529096	0.0009529096	0.000925155	0.0009344065	0.0009066519	0.0008603941	0.0008603941	0.000841891
0.0	5.0	0.0003423073	0.003080766	0.0029512443	0.00131372	0.0011749468	0.0005643445	0.0004348228	0.0003330558	6.4760847441946E-05	-0.0002405403	0.0002035341	0.0004070682	0.000370062	0.0002682949	0.0001295217	-0.0001110186	-9.25154963456484E-06	9.2515496345639E-05	0.0008696457	0.0014154871	0.0017300398	0.0021741142	0.0022296235	0.0025996854	0.0025904339	0.0026551947	0.0027754649	0.0028587288	0.0027199556	0.0027662133	0.0025904339	0.0025256731	0.002322139	0.0023128874	0.002137108	0.0021093533	0.0019983347	0.0017300398	0.0017855491	0.0016005181	0.0015357572	0.0014154871	0.0015357572	0.0013599778	0.0012952169	0.0012767138	0.0011379406	0.0009899158	0.0009066519	0.0009436581	0.0008048848	0.0008788972	0.0009529096	0.0007586271	0.00065686	0.0005643445	0.0005735961	0.0004995837	0.0004348228	0.0006106023	0.0005088352	0.0003145527	0.0003145527	0.0003885651	0.0003330558	0.000370062	0.0002775465	1.85030992691265E-05	0.0002312887	1.85030992691265E-05	2.77546489036914E-05	8.32639467110741E-05	1.85030992691265E-05	-2.77546489036914E-05	-0.0001480248	8.32639467110741E-05	-0.0002127856	-0.0001665279	-0.0002590434	-0.0001942825	-0.0003608104	-0.0003978166	-0.0005088352	-0.0005735961	-0.0005365899	-0.0005828476	-0.0006013507	-0.0005920992	-0.0006753631	-0.0007771302	-0.0009159034	-0.0008788972	-0.0009159034	-0.0008881488	-0.0010084189	-0.0009714127	-0.0010824313	-0.0011656953	-0.0011009344	-0.0013414747	-0.0011934499	-0.0013877324	-0.0014432417	-0.0014339902	-0.0016745305	-0.0015635119	-0.001683782	-0.0017392913	-0.0017577944	-0.0019058192	-0.0019335739	-0.0020353409	-0.0020260894	-0.0020445925	-0.0021278564	-0.0021833657	-0.0022573781	-0.0022296235	-0.0021926173	-0.0021926173	-0.0024609122
2.5	5.0	0.0032843001	0.0054954205	0.0047830512	0.0025904339	0.0020075863	0.0020075863	0.0020723471	0.0054399112	0.0121102785	0.0228790822	0.0396428902	0.0615783144	0.088435563	0.1159496716	0.1513090943	0.1860949209	0.2208622444	0.255629568	0.2871588491	0.3309464335	0.3393930983	0.3612915163	0.3806642613	0.3967434545	0.4125265982	0.4253307429	0.4347210658	0.4354981959	0.4518179295	0.4571930798	0.4632620964	0.4678323619	0.4714034601	0.4742251827	0.475964474	0.4773244518	0.4778517902	0.4780830789	0.4797761125	0.479396799	0.4791655102	0.468692756	0.4772504394	0.4765473217	0.4763992969	0.4737441021	0.4737441021	0.4740123971	0.4733185309	0.4713572023	0.4705245629	0.4687945231	0.4690073087	0.4670922379	0.4645203072	0.4539087797	0.462077898	0.4613377741	0.4587195855	0.457230086	0.4547691738	0.4542140809	0.45349246	0.4507632528	0.4480710519	0.4449995374	0.4441576464	0.4426496438	0.4408918494	0.4377648256	0.4370247016	0.4345822925	0.4321583865	0.4302525673	0.4286335461	0.4266999722	0.4253214913	0.423952262	0.4196965492	0.4199555926	0.4162364696	0.4141178647	0.4121750393	0.4100009252	0.4092885558	0.4055509298	0.4037838838	0.4003793135	0.3980756777	0.3966139328	0.3957812934	0.3918493848	0.3894532334	0.3871495976	0.3765935794	0.3825145712	0.3800721621	0.3764640577	0.3855490795	0.3734295494	0.3691645851	0.3684152095	0.3648071052	0.363373115	0.3597742622	0.3582755111	0.3543806088	0.3521879915	0.3490054584	0.3460264594	0.3443889351	0.3338236655	0.3392173189	0.3368951799	0.3358127486	0.3311499676	0.3292441484	0.3264964382	0.3157923952	0.3190396891	0.3084189102
2.5	5.0	0.0003145527	0.0031917846	0.0032565455	0.0013414747	0.0011194375	0.0010084189	0.0021278564	0.0053844019	0.0120270145	0.023295402	0.0408918494	0.0642705153	0.0929040614	0.1223609955	0.1592469239	0.1981404385	0.2356554723	0.2744194653	0.3112221297	0.3560643908	0.3703117772	0.3950134147	0.4177999815	0.4344342677	0.4536312332	0.4665186419	0.4809603109	0.4829864002	0.4976408548	0.5046535295	0.5126931261	0.5168470719	0.5238042372	0.5261263762	0.527116292	0.5276991396	0.5285040244	0.5298177445	0.5312332316	0.5322971598	0.5331483023	0.5238689981	0.5325932094	0.5314460172	0.5307984087	0.5313627533	0.5291978906	0.5273290776	0.5273568323	0.525062448	0.5238967527	0.5228050698	0.5182995652	0.5181052826	0.5186696272	0.5084189102	0.5134795078	0.5129059117	0.5122305486	0.5091590341	0.5089184938	0.5067258766	0.5043112221	0.503635859	0.5029142381	0.4975945971	0.4993338884	0.4953002128	0.492543251	0.4913035433	0.4880099917	0.4873161255	0.4841983532	0.4823757979	0.4797021001	0.4788232029	0.475862707	0.4731334999	0.4717920252	0.4694976409	0.4676380794	0.4657692664	0.4624664631	0.4615135535	0.4581089833	0.4564807105	0.4547969285	0.4523082616	0.4488944398	0.4478212601	0.4445184568	0.4423906004	0.4401332223	0.4376908132	0.4283004903	0.4332223147	0.4317235637	0.4276158757	0.4349801092	0.4229993524	0.4203996669	0.417707466	0.4167360533	0.4130539365	0.4097881395	0.4070681839	0.4039781663	0.4012582108	0.3991025997	0.3975113331	0.3933758905	0.3842538625	0.3872606162	0.3845221575	0.3804977334	0.377361458	0.3752613563	0.3750670737	0.3656397447	0.3680266445	0.3579887131
2.5	5.0	0.0042557128	0.0063558146	0.0045887686	0.0028402257	0.0025626792	0.0025904339	0.0040706818	0.0084651679	0.0166897955	0.0309556851	0.052382274	0.0810898325	0.114996762	0.152280507	0.1938014617	0.2417152373	0.28722361	0.3328430012	0.3756406698	0.4246461282	0.4444721991	0.475307614	0.5020353409	0.5243593302	0.5427514109	0.5625774817	0.5747432695	0.5841798501	0.6009436581	0.6093163105	0.6136367842	0.6212600611	0.6271347951	0.629456934	0.6324729392	0.634859839	0.6367471551	0.6410861319	0.6392820797	0.639707651	0.641474697	0.6340827089	0.6412249052	0.6406883153	0.6412619114	0.6373300028	0.6379406051	0.633462855	0.6314645203	0.6325006939	0.6294199278	0.6302433158	0.6226292904	0.624877417	0.6238875012	0.6149690073	0.6190859469	0.6174576742	0.6165602738	0.6149042465	0.6141086132	0.6115274308	0.6065038394	0.6066333611	0.6050235915	0.6009806643	0.6	0.5965769266	0.5932926265	0.5911092608	0.5903413822	0.5890369137	0.583976316	0.5831251735	0.5812008511	0.5784623925	0.5748912943	0.5733832917	0.5704320474	0.5671662503	0.5637801832	0.5619391248	0.5605236377	0.556101397	0.550226663	0.5532889259	0.549301508	0.5468405958	0.5442871681	0.5413544269	0.53952262	0.5367841613	0.5321676381	0.5306966417	0.5217226385	0.5242575631	0.5215098529	0.5185123508	0.5213525766	0.5132852253	0.5094920899	0.506716625	0.50316403	0.4992876307	0.4964936627	0.4942455361	0.4919048941	0.4864372282	0.4837542788	0.4804422241	0.4769173837	0.4696826718	0.4706633361	0.4640947359	0.4625682302	0.459182163	0.4562494218	0.4530853918	0.4466000555	0.4480432973	0.4407808308
